audio_file,a_value,v_value,Gender,split_set
MSP-PODCAST_0309_0240.wav,2.4,3.2,Female,Train
MSP-PODCAST_0309_0241.wav,3.8,3.6,Female,Train
MSP-PODCAST_0309_0253.wav,2.8,4.0,Female,Train
MSP-PODCAST_0309_0273.wav,4.2,5.8,Female,Train
MSP-PODCAST_0309_0275.wav,4.9,4.5,Female,Train
MSP-PODCAST_0309_0309.wav,3.2,3.8,Male,Train
MSP-PODCAST_0309_0314.wav,4.333333,5.166667,Female,Train
MSP-PODCAST_0309_0316.wav,2.8,4.8,Male,Train
MSP-PODCAST_0309_0322.wav,2.818182,4.181818,Male,Train
MSP-PODCAST_0310_0005.wav,5.454545,5.818182,Unknown,Train
MSP-PODCAST_0310_0030.wav,3.8,4.4,Male,Train
MSP-PODCAST_0310_0036.wav,4.6,4.6,Male,Train
MSP-PODCAST_0310_0050.wav,5.882353,5.352941,Male,Train
MSP-PODCAST_0310_0054.wav,5.166667,4.5,Unknown,Train
MSP-PODCAST_0310_0066.wav,5.0,4.6,Male,Train
MSP-PODCAST_0310_0087.wav,5.2,4.6,Unknown,Train
MSP-PODCAST_0310_0135.wav,5.125,5.3125,Unknown,Train
MSP-PODCAST_0310_0147.wav,5.0,3.7,Unknown,Train
MSP-PODCAST_0310_0170.wav,5.6,4.0,Unknown,Train
MSP-PODCAST_0310_0204.wav,4.8,2.6,Male,Train
MSP-PODCAST_0310_0208.wav,4.6,5.0,Male,Train
MSP-PODCAST_0310_0226.wav,5.588235,5.882353,Unknown,Train
MSP-PODCAST_0310_0235.wav,5.588235,6.0,Male,Train
MSP-PODCAST_0310_0238.wav,5.6875,5.5625,Male,Train
MSP-PODCAST_0310_0242.wav,5.941176,5.882353,Male,Train
MSP-PODCAST_0310_0257.wav,5.4,4.4,Unknown,Train
MSP-PODCAST_0310_0304.wav,6.0,4.6,Male,Train
MSP-PODCAST_0310_0326.wav,4.4,5.0,Male,Train
MSP-PODCAST_0310_0340.wav,4.4,5.2,Male,Train
MSP-PODCAST_0310_0393.wav,4.8,3.4,Male,Train
MSP-PODCAST_0310_0405.wav,5.4,4.4,Male,Train
MSP-PODCAST_0310_0432.wav,4.2,3.8,Male,Train
MSP-PODCAST_0310_0453.wav,4.941176,5.176471,Male,Train
MSP-PODCAST_0310_0486.wav,6.0,6.058824,Male,Train
MSP-PODCAST_0312_0004.wav,2.6,3.4,Unknown,Train
MSP-PODCAST_0312_0082.wav,2.8,3.6,Unknown,Train
MSP-PODCAST_0312_0094.wav,4.0,4.333333,Unknown,Train
MSP-PODCAST_0312_0103.wav,3.6,3.0,Unknown,Train
MSP-PODCAST_0312_0105.wav,4.4,3.2,Unknown,Train
MSP-PODCAST_0312_0167.wav,4.0,3.9,Unknown,Train
MSP-PODCAST_0313_0116.wav,4.333333,4.666667,Unknown,Train
MSP-PODCAST_0313_0249.wav,4.909091,4.727273,Unknown,Train
MSP-PODCAST_0315_0087.wav,4.0,4.2,Unknown,Train
MSP-PODCAST_0315_0197.wav,3.8,4.6,Unknown,Train
MSP-PODCAST_0315_0220.wav,4.8,4.8,Unknown,Train
MSP-PODCAST_0316_0144.wav,4.363636,2.818182,Female,Train
MSP-PODCAST_0316_0153.wav,2.8,3.6,Female,Train
MSP-PODCAST_0316_0201.wav,5.636364,2.0,Female,Train
MSP-PODCAST_0316_0265.wav,4.666667,4.0,Female,Train
MSP-PODCAST_0316_0285.wav,3.6,4.0,Female,Train
MSP-PODCAST_0316_0330.wav,4.666667,4.166667,Female,Train
MSP-PODCAST_0316_0362.wav,4.4,4.0,Female,Train
MSP-PODCAST_0316_0416.wav,2.909091,3.727273,Female,Train
MSP-PODCAST_0316_0483.wav,4.166667,3.5,Unknown,Train
MSP-PODCAST_0316_0537.wav,4.333333,5.166667,Female,Train
MSP-PODCAST_0316_0539.wav,4.0,3.6,Female,Train
MSP-PODCAST_0316_0554.wav,3.8,3.6,Female,Train
MSP-PODCAST_0316_0562.wav,4.823529,5.0,Female,Train
MSP-PODCAST_0316_0563.wav,5.4,3.8,Female,Train
MSP-PODCAST_0316_0636.wav,3.0,3.636364,Female,Train
MSP-PODCAST_0316_0676.wav,4.5,4.333333,Female,Train
MSP-PODCAST_0316_0730.wav,3.5,4.0,Female,Train
MSP-PODCAST_0316_0782.wav,4.0,4.0,Female,Train
MSP-PODCAST_0316_0808.wav,4.4,4.4,Female,Train
MSP-PODCAST_0316_0903.wav,4.411765,4.176471,Female,Train
MSP-PODCAST_0316_1025.wav,4.2,3.2,Female,Train
MSP-PODCAST_0316_1086.wav,6.588235,2.294118,Female,Train
MSP-PODCAST_0316_1089.wav,4.4,4.2,Female,Train
MSP-PODCAST_0317_0003.wav,3.0,4.0,Male,Test
MSP-PODCAST_0317_0010.wav,3.4,2.4,Male,Test
MSP-PODCAST_0317_0025.wav,4.0,2.6,Male,Test
MSP-PODCAST_0317_0031.wav,4.666667,4.0,Male,Test
MSP-PODCAST_0317_0046.wav,4.2,3.9,Male,Test
MSP-PODCAST_0317_0114.wav,5.0,4.818182,Male,Test
MSP-PODCAST_0317_0154.wav,3.5,4.833333,Male,Test
MSP-PODCAST_0317_0158.wav,3.636364,2.818182,Male,Test
MSP-PODCAST_0317_0178.wav,3.833333,3.833333,Male,Test
MSP-PODCAST_0317_0192.wav,5.2,3.6,Male,Test
MSP-PODCAST_0317_0200.wav,4.0,3.0,Male,Test
MSP-PODCAST_0317_0219.wav,5.4,4.2,Male,Test
MSP-PODCAST_0317_0221.wav,3.0,3.363636,Male,Test
MSP-PODCAST_0317_0273.wav,3.833333,3.0,Male,Test
MSP-PODCAST_0317_0283.wav,4.833333,4.0,Male,Test
MSP-PODCAST_0317_0288.wav,3.2,4.4,Male,Test
MSP-PODCAST_0317_0310.wav,3.0,2.647059,Male,Test
MSP-PODCAST_0317_0315.wav,3.0,3.8,Male,Test
MSP-PODCAST_0317_0323.wav,4.8,3.8,Male,Test
MSP-PODCAST_0317_0329.wav,3.8,4.4,Male,Test
MSP-PODCAST_0317_0330.wav,5.5,4.666667,Male,Test
MSP-PODCAST_0317_0368.wav,3.4,3.2,Male,Test
MSP-PODCAST_0317_0371.wav,2.1875,3.125,Male,Test
MSP-PODCAST_0317_0377.wav,4.2,4.2,Male,Test
MSP-PODCAST_0317_0379.wav,3.2,3.2,Male,Test
MSP-PODCAST_0317_0408.wav,3.6,3.3,Male,Test
MSP-PODCAST_0317_0418.wav,2.6,3.4,Male,Test
MSP-PODCAST_0317_0428.wav,2.529412,3.352941,Male,Test
MSP-PODCAST_0318_0008.wav,5.545455,5.636364,Unknown,Train
MSP-PODCAST_0318_0016.wav,4.6,5.0,Unknown,Train
MSP-PODCAST_0319_0003.wav,3.444444,4.222222,Unknown,Train
MSP-PODCAST_0319_0041.wav,1.2,3.8,Unknown,Train
MSP-PODCAST_0319_0045.wav,2.8,3.8,Unknown,Train
MSP-PODCAST_0319_0067.wav,2.0,4.0,Unknown,Train
MSP-PODCAST_0320_0022.wav,2.2,4.0,Male,Train
MSP-PODCAST_0320_0027.wav,3.2,4.0,Male,Train
MSP-PODCAST_0320_0042.wav,2.8,4.2,Male,Train
MSP-PODCAST_0320_0045.wav,3.0,4.2,Male,Train
MSP-PODCAST_0320_0054.wav,2.6,4.2,Male,Train
MSP-PODCAST_0320_0068.wav,2.6,4.4,Male,Train
MSP-PODCAST_0320_0080.wav,2.0,3.6,Male,Train
MSP-PODCAST_0320_0089.wav,3.8,4.0,Male,Train
MSP-PODCAST_0320_0092.wav,3.6,5.0,Male,Train
MSP-PODCAST_0320_0093.wav,2.8,5.2,Male,Train
MSP-PODCAST_0320_0094.wav,5.0,4.4,Male,Train
MSP-PODCAST_0320_0105.wav,3.2,4.2,Male,Train
MSP-PODCAST_0320_0108.wav,2.0,4.4,Male,Train
MSP-PODCAST_0320_0110.wav,3.0,3.2,Male,Train
MSP-PODCAST_0320_0125.wav,3.5,4.0,Male,Train
MSP-PODCAST_0320_0139.wav,3.0,5.0,Male,Train
MSP-PODCAST_0320_0159.wav,3.4,3.8,Male,Train
MSP-PODCAST_0320_0160.wav,2.8,4.0,Male,Train
MSP-PODCAST_0320_0162.wav,4.2,4.4,Male,Train
MSP-PODCAST_0320_0193.wav,3.8,5.6,Male,Train
MSP-PODCAST_0320_0200.wav,3.4,4.8,Male,Train
MSP-PODCAST_0320_0213.wav,3.8,5.0,Male,Train
MSP-PODCAST_0320_0261.wav,3.8,3.8,Male,Train
MSP-PODCAST_0321_0072.wav,4.2,4.8,Unknown,Train
MSP-PODCAST_0323_0042.wav,3.333333,4.666667,Unknown,Train
MSP-PODCAST_0323_0189.wav,5.833333,5.666667,Unknown,Train
MSP-PODCAST_0324_0176.wav,2.882353,3.529412,Unknown,Train
MSP-PODCAST_0324_0191.wav,4.5,4.6,Unknown,Train
MSP-PODCAST_0324_0258.wav,2.888889,3.888889,Unknown,Train
MSP-PODCAST_0325_0003.wav,1.8,4.0,Male,Train
MSP-PODCAST_0325_0004.wav,3.2,4.4,Male,Train
MSP-PODCAST_0325_0018.wav,1.764706,2.529412,Male,Train
MSP-PODCAST_0325_0032.wav,2.2,3.4,Male,Train
MSP-PODCAST_0325_0034.wav,2.117647,4.058824,Male,Train
MSP-PODCAST_0325_0038.wav,2.8,4.6,Male,Train
MSP-PODCAST_0325_0040.wav,2.833333,3.333333,Male,Train
MSP-PODCAST_0325_0042.wav,1.8,3.8,Male,Train
MSP-PODCAST_0325_0049.wav,4.6,5.2,Male,Train
MSP-PODCAST_0325_0051.wav,4.8,4.8,Male,Train
MSP-PODCAST_0325_0060.wav,3.2,5.4,Male,Train
MSP-PODCAST_0325_0068.wav,3.4,3.6,Male,Train
MSP-PODCAST_0325_0072.wav,2.375,2.75,Male,Train
MSP-PODCAST_0325_0086.wav,2.0,5.0,Male,Train
MSP-PODCAST_0325_0090.wav,3.8,4.0,Male,Train
MSP-PODCAST_0325_0094.wav,4.2,6.2,Male,Train
MSP-PODCAST_0325_0101.wav,3.2,5.0,Male,Train
MSP-PODCAST_0325_0105.wav,4.6,4.4,Male,Train
MSP-PODCAST_0325_0109.wav,3.6,4.0,Male,Train
MSP-PODCAST_0325_0111.wav,1.875,3.625,Male,Train
MSP-PODCAST_0325_0115.wav,2.8,4.0,Male,Train
MSP-PODCAST_0325_0123.wav,3.6,3.0,Male,Train
MSP-PODCAST_0325_0140.wav,4.2,4.4,Male,Train
MSP-PODCAST_0325_0142.wav,4.4,6.2,Male,Train
MSP-PODCAST_0325_0144.wav,2.4,4.6,Male,Train
MSP-PODCAST_0325_0147.wav,3.0,3.2,Male,Train
MSP-PODCAST_0325_0148.wav,3.2,4.6,Male,Train
MSP-PODCAST_0325_0171.wav,3.833333,4.0,Male,Train
MSP-PODCAST_0325_0173.wav,4.625,5.4375,Male,Train
MSP-PODCAST_0325_0177.wav,3.4,5.6,Male,Train
MSP-PODCAST_0325_0187.wav,2.8,3.8,Male,Train
MSP-PODCAST_0325_0191.wav,3.4,4.4,Male,Train
MSP-PODCAST_0325_0208.wav,2.2,4.2,Male,Train
MSP-PODCAST_0325_0209.wav,3.235294,2.470588,Male,Train
MSP-PODCAST_0325_0211.wav,3.4,4.0,Male,Train
MSP-PODCAST_0325_0213.wav,3.0,4.2,Male,Train
MSP-PODCAST_0325_0215.wav,3.8,4.8,Male,Train
MSP-PODCAST_0325_0219.wav,3.0,4.4,Male,Train
MSP-PODCAST_0325_0238.wav,4.2,4.8,Male,Train
MSP-PODCAST_0325_0284.wav,3.4,3.2,Male,Train
MSP-PODCAST_0325_0286.wav,2.6,3.6,Male,Train
MSP-PODCAST_0325_0297.wav,3.0,3.4,Male,Train
MSP-PODCAST_0325_0301.wav,2.2,3.2,Male,Train
MSP-PODCAST_0325_0309.wav,2.764706,3.352941,Male,Train
MSP-PODCAST_0325_0340.wav,3.2,1.8,Male,Train
MSP-PODCAST_0325_0344.wav,3.4,3.4,Male,Train
MSP-PODCAST_0325_0348.wav,2.176471,3.0,Male,Train
MSP-PODCAST_0325_0359.wav,4.2,2.0,Male,Train
MSP-PODCAST_0325_0360.wav,3.2,3.4,Male,Train
MSP-PODCAST_0325_0380.wav,3.352941,2.705882,Male,Train
MSP-PODCAST_0325_0385.wav,4.8,6.2,Male,Train
MSP-PODCAST_0325_0386.wav,3.4,3.8,Male,Train
MSP-PODCAST_0325_0411.wav,4.8,2.4,Male,Train
MSP-PODCAST_0325_0413.wav,4.666667,3.0,Male,Train
MSP-PODCAST_0325_0417.wav,5.0,4.0,Male,Train
MSP-PODCAST_0325_0418.wav,4.2,4.0,Male,Train
MSP-PODCAST_0325_0426.wav,3.6,4.4,Male,Train
MSP-PODCAST_0325_0428.wav,3.6,4.6,Male,Train
MSP-PODCAST_0325_0430.wav,4.0,3.4,Male,Train
MSP-PODCAST_0325_0432.wav,4.0,3.4,Male,Train
MSP-PODCAST_0325_0435.wav,4.166667,5.0,Male,Train
MSP-PODCAST_0325_0437.wav,4.764706,5.294118,Male,Train
MSP-PODCAST_0325_0442.wav,3.4,4.2,Male,Train
MSP-PODCAST_0325_0453.wav,3.8,5.0,Male,Train
MSP-PODCAST_0325_0467.wav,3.8,4.2,Male,Train
MSP-PODCAST_0325_0472.wav,2.0,4.0,Male,Train
MSP-PODCAST_0325_0476.wav,3.6,4.4,Male,Train
MSP-PODCAST_0325_0480.wav,3.4,3.6,Male,Train
MSP-PODCAST_0325_0490.wav,3.411765,2.941176,Male,Train
MSP-PODCAST_0325_0499.wav,4.0,4.8,Male,Train
MSP-PODCAST_0325_0502.wav,2.8,3.2,Male,Train
MSP-PODCAST_0325_0516.wav,2.705882,3.411765,Male,Train
MSP-PODCAST_0325_0522.wav,2.3125,2.5625,Male,Train
MSP-PODCAST_0325_0527.wav,4.833333,4.5,Unknown,Train
MSP-PODCAST_0325_0529.wav,4.2,2.8,Male,Train
MSP-PODCAST_0325_0538.wav,3.0,3.4,Male,Train
MSP-PODCAST_0325_0543.wav,3.0,4.0,Male,Train
MSP-PODCAST_0325_0547.wav,4.8,5.6,Male,Train
MSP-PODCAST_0325_0552.wav,3.4,3.0,Male,Train
MSP-PODCAST_0325_0557.wav,2.8,3.8,Male,Train
MSP-PODCAST_0325_0584.wav,4.4,3.0,Male,Train
MSP-PODCAST_0325_0592.wav,3.0,4.4,Male,Train
MSP-PODCAST_0325_0601.wav,1.8,3.4,Male,Train
MSP-PODCAST_0325_0607.wav,3.4,4.8,Male,Train
MSP-PODCAST_0325_0608.wav,2.6,2.8,Male,Train
MSP-PODCAST_0325_0611.wav,3.2,4.0,Male,Train
MSP-PODCAST_0325_0616.wav,2.4,4.2,Male,Train
MSP-PODCAST_0325_0620.wav,3.0,5.666667,Male,Train
MSP-PODCAST_0325_0629.wav,2.0,4.2,Male,Train
MSP-PODCAST_0325_0631.wav,1.823529,3.764706,Male,Train
MSP-PODCAST_0325_0634.wav,4.0,4.8,Male,Train
MSP-PODCAST_0325_0652.wav,3.2,4.2,Male,Train
MSP-PODCAST_0325_0661.wav,4.8,5.0,Male,Train
MSP-PODCAST_0325_0665.wav,3.8,4.4,Male,Train
MSP-PODCAST_0325_0671.wav,2.8,4.8,Male,Train
MSP-PODCAST_0325_0691.wav,3.4,5.8,Male,Train
MSP-PODCAST_0325_0692.wav,2.6,4.2,Male,Train
MSP-PODCAST_0325_0695.wav,3.8,4.6,Male,Train
MSP-PODCAST_0325_0715.wav,3.4,3.0,Male,Train
MSP-PODCAST_0325_0728.wav,2.8,3.6,Male,Train
MSP-PODCAST_0325_0729.wav,4.058824,4.705882,Male,Train
MSP-PODCAST_0325_0730.wav,2.6,3.4,Male,Train
MSP-PODCAST_0325_0737.wav,3.6,4.4,Male,Train
MSP-PODCAST_0326_0091.wav,4.2,4.6,Unknown,Train
MSP-PODCAST_0326_0158.wav,5.090909,4.545455,Unknown,Train
MSP-PODCAST_0326_0189.wav,4.2,3.6,Unknown,Train
MSP-PODCAST_0326_0218.wav,3.8,4.8,Unknown,Train
MSP-PODCAST_0326_0319.wav,4.7,4.0,Unknown,Train
MSP-PODCAST_0326_0328.wav,5.294118,5.176471,Unknown,Train
MSP-PODCAST_0326_0337.wav,4.0,3.6,Unknown,Train
MSP-PODCAST_0326_0365.wav,4.636364,3.545455,Unknown,Train
MSP-PODCAST_0326_0381.wav,5.166667,3.055556,Unknown,Train
MSP-PODCAST_0326_0383.wav,4.6,4.6,Unknown,Train
MSP-PODCAST_0326_0448.wav,5.4,3.8,Unknown,Train
MSP-PODCAST_0326_0458.wav,5.2,3.6,Unknown,Train
MSP-PODCAST_0326_0477.wav,5.941176,4.411765,Unknown,Train
MSP-PODCAST_0326_0580.wav,5.0,4.166667,Unknown,Train
MSP-PODCAST_0326_0597.wav,5.4,3.3,Unknown,Train
MSP-PODCAST_0327_0023.wav,3.428571,3.0,Male,Train
MSP-PODCAST_0327_0026.wav,3.428571,4.285714,Male,Train
MSP-PODCAST_0327_0035.wav,4.833333,4.666667,Male,Train
MSP-PODCAST_0327_0110.wav,4.6,4.2,Male,Train
MSP-PODCAST_0327_0163.wav,5.4,5.0,Male,Train
MSP-PODCAST_0327_0287.wav,4.2,4.0,Male,Train
MSP-PODCAST_0327_0329.wav,4.6,5.4,Male,Train
MSP-PODCAST_0327_0357.wav,6.0,5.705882,Male,Train
MSP-PODCAST_0327_0358.wav,4.4,3.4,Male,Train
MSP-PODCAST_0327_0428.wav,4.4,3.0,Male,Train
MSP-PODCAST_0327_0446.wav,6.2,4.2,Male,Train
MSP-PODCAST_0327_0527.wav,2.8,3.8,Male,Train
MSP-PODCAST_0330_0040.wav,4.818182,4.636364,Male,Train
MSP-PODCAST_0330_0123.wav,3.4,3.8,Male,Train
MSP-PODCAST_0330_0129.wav,2.8,4.2,Male,Train
MSP-PODCAST_0330_0211.wav,3.2,3.0,Male,Train
MSP-PODCAST_0330_0243.wav,3.6,3.2,Male,Train
MSP-PODCAST_0330_0276.wav,4.333333,3.833333,Male,Train
MSP-PODCAST_0330_0294.wav,3.0,5.0,Male,Train
MSP-PODCAST_0330_0359.wav,4.818182,4.909091,Male,Train
MSP-PODCAST_0330_0364.wav,4.4,3.2,Male,Train
MSP-PODCAST_0330_0373.wav,3.8,2.6,Male,Train
MSP-PODCAST_0331_0023.wav,5.4,3.8,Unknown,Train
MSP-PODCAST_0332_0297.wav,5.363636,2.272727,Unknown,Train
MSP-PODCAST_0332_0305.wav,5.1,5.6,Unknown,Train
MSP-PODCAST_0332_0512.wav,5.2,4.1,Unknown,Train
MSP-PODCAST_0332_0591.wav,5.8,4.2,Unknown,Train
MSP-PODCAST_0332_0726.wav,5.411765,4.529412,Unknown,Train
MSP-PODCAST_0333_0052.wav,5.0,4.0,Male,Train
MSP-PODCAST_0333_0062.wav,2.0,4.2,Male,Train
MSP-PODCAST_0333_0147.wav,5.235294,3.235294,Male,Train
MSP-PODCAST_0333_0156.wav,5.117647,4.647059,Male,Train
MSP-PODCAST_0333_0158.wav,6.235294,5.588235,Male,Train
MSP-PODCAST_0333_0184.wav,4.4,5.2,Male,Train
MSP-PODCAST_0333_0192.wav,4.2,3.4,Male,Train
MSP-PODCAST_0333_0237.wav,4.6,2.2,Male,Train
MSP-PODCAST_0333_0267.wav,4.8,4.4,Male,Train
MSP-PODCAST_0333_0270.wav,5.0,4.6,Male,Train
MSP-PODCAST_0333_0291.wav,6.090909,4.909091,Male,Train
MSP-PODCAST_0333_0300.wav,6.2,3.6,Male,Train
MSP-PODCAST_0333_0320.wav,4.8,5.6,Male,Train
MSP-PODCAST_0333_0330.wav,5.6,4.6,Male,Train
MSP-PODCAST_0333_0342.wav,5.363636,4.636364,Male,Train
MSP-PODCAST_0333_0344.wav,5.0,3.545455,Male,Train
MSP-PODCAST_0333_0379.wav,4.6,4.4,Male,Train
MSP-PODCAST_0333_0380.wav,4.8,5.2,Male,Train
MSP-PODCAST_0333_0386.wav,4.833333,4.166667,Unknown,Train
MSP-PODCAST_0333_0387.wav,2.666667,4.833333,Male,Train
MSP-PODCAST_0333_0460.wav,4.0,4.5,Male,Train
MSP-PODCAST_0333_0462.wav,4.5,3.5,Male,Train
MSP-PODCAST_0333_0479.wav,5.0,4.2,Male,Train
MSP-PODCAST_0333_0509.wav,4.411765,3.058824,Male,Train
MSP-PODCAST_0333_0511.wav,3.0,4.0,Male,Train
MSP-PODCAST_0333_0515.wav,6.058824,6.0,Male,Train
MSP-PODCAST_0333_0519.wav,6.176471,6.0,Male,Train
MSP-PODCAST_0333_0556.wav,4.2,4.2,Unknown,Train
MSP-PODCAST_0333_0567.wav,6.3125,2.0625,Male,Train
MSP-PODCAST_0333_0584.wav,4.647059,4.411765,Male,Train
MSP-PODCAST_0333_0621.wav,1.8,4.0,Male,Train
MSP-PODCAST_0333_0624.wav,3.8,4.8,Male,Train
MSP-PODCAST_0333_0669.wav,3.6,4.4,Male,Train
MSP-PODCAST_0333_0687.wav,4.5,5.0,Male,Train
MSP-PODCAST_0333_0740.wav,4.8,3.4,Male,Train
MSP-PODCAST_0333_0745.wav,5.0,4.6,Unknown,Train
MSP-PODCAST_0333_0756.wav,4.4,4.0,Male,Train
MSP-PODCAST_0333_0799.wav,5.0,4.0,Male,Train
MSP-PODCAST_0333_0815.wav,2.0,4.2,Male,Train
MSP-PODCAST_0333_0901.wav,4.4,4.4,Male,Train
MSP-PODCAST_0333_0923.wav,3.0,3.0,Male,Train
MSP-PODCAST_0333_0925.wav,4.0,4.6,Male,Train
MSP-PODCAST_0333_0927.wav,4.4,4.6,Male,Train
MSP-PODCAST_0333_0934.wav,5.0,4.2,Male,Train
MSP-PODCAST_0333_0936.wav,5.352941,2.529412,Male,Train
MSP-PODCAST_0333_0942.wav,5.705882,4.823529,Male,Train
MSP-PODCAST_0333_0968.wav,5.4,3.8,Male,Train
MSP-PODCAST_0333_0995.wav,3.8,4.4,Male,Train
MSP-PODCAST_0333_1025.wav,5.538462,5.307692,Male,Train
MSP-PODCAST_0333_1036.wav,4.4,3.8,Male,Train
MSP-PODCAST_0333_1046.wav,6.363636,6.272727,Male,Train
MSP-PODCAST_0333_1072.wav,6.272727,5.727273,Male,Train
MSP-PODCAST_0333_1089.wav,5.454545,4.454545,Male,Train
MSP-PODCAST_0333_1101.wav,5.647059,3.294118,Male,Train
MSP-PODCAST_0333_1107.wav,5.8,4.4,Male,Train
MSP-PODCAST_0333_1108.wav,4.809524,4.52381,Male,Train
MSP-PODCAST_0333_1154.wav,6.181818,1.636364,Male,Train
MSP-PODCAST_0333_1166.wav,6.058824,2.235294,Male,Train
MSP-PODCAST_0333_1183.wav,6.090909,3.181818,Male,Train
MSP-PODCAST_0333_1209.wav,4.823529,4.941176,Male,Train
MSP-PODCAST_0333_1219.wav,5.2,4.4,Male,Train
MSP-PODCAST_0333_1240.wav,4.4,4.0,Male,Train
MSP-PODCAST_0333_1263.wav,5.470588,4.823529,Male,Train
MSP-PODCAST_0333_1271.wav,5.444444,4.222222,Male,Train
MSP-PODCAST_0333_1275.wav,3.0,3.6,Male,Train
MSP-PODCAST_0333_1283.wav,5.058824,5.058824,Male,Train
MSP-PODCAST_0333_1352.wav,3.714286,4.571429,Male,Train
MSP-PODCAST_0333_1365.wav,4.4,4.4,Male,Train
MSP-PODCAST_0333_1421.wav,5.0,4.0,Male,Train
MSP-PODCAST_0333_1425.wav,6.352941,2.176471,Male,Train
MSP-PODCAST_0333_1447.wav,5.647059,3.882353,Male,Train
MSP-PODCAST_0333_1456.wav,6.363636,6.0,Male,Train
MSP-PODCAST_0333_1485.wav,4.4,2.8,Male,Train
MSP-PODCAST_0333_1507.wav,5.8,4.8,Male,Train
MSP-PODCAST_0333_1519.wav,4.3125,2.75,Male,Train
MSP-PODCAST_0333_1523.wav,4.0,3.0,Male,Train
MSP-PODCAST_0333_1537.wav,4.6,4.8,Male,Train
MSP-PODCAST_0333_1586.wav,5.6,4.4,Male,Train
MSP-PODCAST_0333_1631.wav,4.9375,5.0,Male,Train
MSP-PODCAST_0333_1650.wav,5.2,3.6,Male,Train
MSP-PODCAST_0333_1673.wav,4.764706,4.411765,Male,Train
MSP-PODCAST_0333_1679.wav,4.176471,3.941176,Male,Train
MSP-PODCAST_0333_1695.wav,5.916667,3.25,Male,Train
MSP-PODCAST_0333_1715.wav,5.588235,3.588235,Male,Train
MSP-PODCAST_0333_1731.wav,4.2,4.2,Male,Train
MSP-PODCAST_0334_0034.wav,3.0,3.2,Female,Train
MSP-PODCAST_0334_0183.wav,3.2,4.3,Female,Train
MSP-PODCAST_0334_0389.wav,3.0,3.8,Male,Train
MSP-PODCAST_0334_0449.wav,3.428571,3.714286,Female,Train
MSP-PODCAST_0334_0461.wav,3.6,4.4,Female,Train
MSP-PODCAST_0334_0487.wav,3.666667,3.833333,Female,Train
MSP-PODCAST_0335_0033.wav,3.2,3.4,Unknown,Train
MSP-PODCAST_0335_0070.wav,5.176471,5.588235,Unknown,Train
MSP-PODCAST_0335_0215.wav,4.0,4.166667,Female,Train
MSP-PODCAST_0335_0288.wav,4.909091,3.0,Male,Train
MSP-PODCAST_0335_0387.wav,5.181818,2.818182,Male,Train
MSP-PODCAST_0335_0461.wav,5.636364,2.454545,Unknown,Train
MSP-PODCAST_0336_0011.wav,4.166667,3.166667,Unknown,Train
MSP-PODCAST_0336_0084.wav,2.454545,3.818182,Unknown,Train
MSP-PODCAST_0336_0144.wav,3.6,4.8,Unknown,Train
MSP-PODCAST_0337_0079.wav,5.2,4.6,Female,Train
MSP-PODCAST_0338_0010.wav,1.6,4.4,Male,Train
MSP-PODCAST_0338_0028.wav,3.0,3.4,Male,Train
MSP-PODCAST_0338_0064.wav,3.6,3.6,Male,Train
MSP-PODCAST_0338_0111.wav,2.0,4.4,Male,Train
MSP-PODCAST_0338_0134.wav,2.666667,3.833333,Male,Train
MSP-PODCAST_0338_0142.wav,3.2,3.6,Male,Train
MSP-PODCAST_0338_0166.wav,2.8,3.6,Male,Train
MSP-PODCAST_0338_0179.wav,3.666667,3.5,Male,Train
MSP-PODCAST_0338_0190.wav,5.833333,4.166667,Male,Train
MSP-PODCAST_0338_0240.wav,3.4,3.6,Male,Train
MSP-PODCAST_0340_0001.wav,4.8,4.8,Male,Test
MSP-PODCAST_0340_0007.wav,4.8,3.0,Male,Test
MSP-PODCAST_0340_0026.wav,4.8,3.6,Female,Test
MSP-PODCAST_0340_0035.wav,3.6,3.4,Male,Test
MSP-PODCAST_0340_0041.wav,3.4,4.0,Male,Test
MSP-PODCAST_0340_0046.wav,5.0,3.8,Female,Test
MSP-PODCAST_0340_0052.wav,5.090909,5.272727,Female,Test
MSP-PODCAST_0340_0061.wav,4.8,3.8,Female,Test
MSP-PODCAST_0340_0073.wav,4.6,4.8,Female,Test
MSP-PODCAST_0340_0077.wav,5.588235,6.470588,Female,Test
MSP-PODCAST_0340_0093.wav,5.2,4.8,Female,Test
MSP-PODCAST_0340_0094.wav,5.363636,3.272727,Male,Test
MSP-PODCAST_0340_0097.wav,6.117647,5.764706,Female,Test
MSP-PODCAST_0340_0099.wav,6.176471,5.882353,Female,Test
MSP-PODCAST_0340_0102.wav,4.2,5.0,Female,Test
MSP-PODCAST_0340_0104.wav,6.588235,5.764706,Female,Test
MSP-PODCAST_0340_0108.wav,5.647059,6.352941,Female,Test
MSP-PODCAST_0340_0129.wav,4.6,3.4,Male,Test
MSP-PODCAST_0340_0132.wav,5.363636,5.363636,Female,Test
MSP-PODCAST_0340_0135.wav,5.0,2.6,Male,Test
MSP-PODCAST_0340_0148.wav,5.8,4.2,Female,Test
MSP-PODCAST_0340_0153.wav,5.6,4.2,Female,Test
MSP-PODCAST_0340_0161.wav,4.6,5.2,Female,Test
MSP-PODCAST_0340_0175.wav,4.8,3.2,Male,Test
